tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
1617,blocking,8,0,0,0,1.5014,3.0039,2.0007,3.0376
1618,blocking,8,0,0,0,1.5006,3.0029,2.0012,3.0319
1619,blocking,8,0,0,0,1.5007,3.0016,2.0002,3.0409
1620,blocking,8,0,0,0,1.5005,3.0011,2.0001,3.0348
1621,blocking,8,0,0,0,1.5004,3.0009,2.0001,3.0203
1622,blocking,8,0,0,0,1.501,3.0033,2.0008,3.0355
1623,blocking,8,0,0,0,1.5008,3.0021,2.0004,3.0315
1624,blocking,8,0,0,0,1.5006,3.0015,2.0002,3.0287
1625,blocking,8,0,0,0,1.5009,3.0024,2.0004,3.0396
1626,blocking,8,0,0,0,1.5008,3.0019,2.0002,3.0376
1627,blocking,8,0,0,0,1.5015,3.0032,2.0002,3.0333
1628,blocking,8,0,0,0,1.5008,3.002,2.0003,3.0353
1629,blocking,8,0,0,0,1.5009,3.0024,2.0004,3.0318
1630,blocking,8,0,0,0,1.5006,3.0021,2.0006,3.0371
1631,blocking,8,0,0,0,1.5005,3.0015,2.0003,3.0232
1632,blocking,8,0,0,0,1.5009,3.0025,2.0005,3.0341
1633,blocking,8,0,0,0,1.5016,3.004,2.0006,3.0357
1634,blocking,8,0,0,0,1.501,3.0035,2.0009,3.0282
1635,blocking,8,0,0,0,1.5004,3.0011,2.0001,3.0243
1636,blocking,8,0,0,0,1.5005,3.0018,2.0006,3.0283
1637,blocking,8,0,0,0,1.5003,3.0012,2.0003,3.0213
1638,blocking,8,0,0,0,1.5004,3.001,2.0001,3.0272
1639,blocking,8,0,0,0,1.5,3.0005,2.0003,3.0241
1640,blocking,8,0,0,0,1.5004,3.0012,2.0002,3.0282
1641,blocking,8,0,0,0,1.5005,3.0016,2.0004,3.0284
1642,blocking,8,0,0,0,1.5004,3.0009,2.0,3.0174
1643,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0339
1644,blocking,8,0,0,0,1.5007,3.0013,2.0,3.0306
1645,blocking,8,0,0,0,1.502,3.0058,2.0012,3.0416
1646,blocking,8,0,0,0,1.5006,3.002,2.0005,3.036
1647,blocking,8,0,0,0,1.5009,3.0025,2.0005,3.0394
1648,blocking,8,0,0,0,1.501,3.0022,2.0002,3.0436
1649,blocking,8,0,0,0,1.5008,3.0021,2.0003,3.0428
1650,blocking,8,0,0,0,1.501,3.0035,2.001,3.0356
1651,blocking,8,0,0,0,1.5008,3.0023,2.0004,3.0372
1652,blocking,8,0,0,0,1.5009,3.0023,2.0003,3.0404
1653,blocking,8,0,0,0,1.5012,3.003,2.0004,3.0498
1654,blocking,8,0,0,0,1.5007,3.0017,2.0002,3.0281
1655,blocking,8,0,0,0,1.5007,3.0014,2.0,3.0355
1656,blocking,8,0,0,0,1.5011,3.003,2.0005,3.0382
1657,blocking,8,0,0,0,1.5003,3.001,2.0002,3.0299
1658,blocking,8,0,0,0,1.5008,3.0021,2.0003,3.0369
1659,blocking,8,0,0,0,1.5009,3.0023,2.0003,3.0326
1660,blocking,8,0,0,0,1.5009,3.0019,2.0001,3.0347
1661,blocking,8,0,0,0,1.5006,3.0015,2.0002,3.0287
1662,blocking,8,0,0,0,1.501,3.0046,2.0018,3.043
1663,blocking,8,0,0,0,1.5006,3.0014,2.0001,3.0379
1664,blocking,8,0,0,0,1.5007,3.0022,2.0006,3.0292
1665,blocking,8,0,0,0,1.5004,3.0012,2.0003,3.0293
1666,blocking,8,0,0,0,1.5007,3.0018,2.0003,3.0478
1667,blocking,8,0,0,0,1.5006,3.0013,2.0001,3.0345
1668,blocking,8,0,0,0,1.5007,3.0018,2.0002,3.033
1669,blocking,8,0,0,0,1.5008,3.0029,2.0008,3.0327
1670,blocking,8,0,0,0,1.5009,3.0022,2.0003,3.0311
1671,blocking,8,0,0,0,1.5003,3.0009,2.0001,3.0216
1672,blocking,8,0,0,0,1.5005,3.0013,2.0002,3.0271
1673,blocking,8,0,0,0,1.5004,3.0011,2.0002,3.0292
1674,blocking,8,0,0,0,1.5006,3.0016,2.0002,3.0313
