tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
92,blocking,8,0,0,0,0.2502,1.0009,4.0006,1.02
93,blocking,8,0,0,0,0.2502,1.0008,3.9994,1.0219
94,blocking,8,0,0,0,0.2502,1.0007,3.9996,1.0226
95,blocking,8,0,0,0,0.2503,1.0012,4.0007,1.0299
96,blocking,8,0,0,0,0.2503,1.0012,3.9997,1.0237
97,blocking,8,0,0,0,0.2503,1.0014,4.0002,1.0284
98,blocking,8,0,0,0,0.2502,1.0008,3.9999,1.0229
99,blocking,8,0,0,0,0.2503,1.0014,4.0003,1.0209
100,blocking,8,0,0,0,0.2504,1.0014,3.9998,1.0214
101,blocking,8,0,0,0,0.2504,1.0012,3.9992,1.0327
102,blocking,8,0,0,0,0.2502,1.0008,3.9996,1.0225
103,blocking,8,0,0,0,0.2504,1.0013,3.9994,1.0187
104,blocking,8,0,0,0,0.2502,1.0009,4.0007,1.0152
105,blocking,8,0,0,0,0.2504,1.0021,4.0015,1.029
106,blocking,8,0,0,0,0.2503,1.0011,4.0001,1.0225
107,blocking,8,0,0,0,0.2503,1.0014,4.0006,1.0294
108,blocking,8,0,0,0,0.2502,1.0012,4.001,1.02
109,blocking,8,0,0,0,0.2503,1.0011,3.9995,1.0296
110,blocking,8,0,0,0,0.2502,1.0009,3.9996,1.0192
111,blocking,8,0,0,0,0.2501,1.0006,4.0003,1.0222
112,blocking,8,0,0,0,0.2502,1.0012,4.0009,1.0236
113,blocking,8,0,0,0,0.2501,1.0005,3.9998,1.0163
114,blocking,8,0,0,0,0.2503,1.0011,4.0002,1.0192
115,blocking,8,0,0,0,0.2502,1.0009,4.0,1.0269
116,blocking,8,0,0,0,0.2504,1.0019,4.0011,1.0249
117,blocking,8,0,0,0,0.2503,1.0014,4.0011,1.0267
118,blocking,8,0,0,0,0.2502,1.0009,4.0004,1.0176
119,blocking,8,0,0,0,0.2506,1.0026,4.0017,1.0506
