tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
137,async,6,2,0,0,0.0,0.0,0.0,0.8528
138,async,6,2,0,0,0.0,0.0001,0.0,0.855
139,async,6,2,0,0,0.0,0.0001,0.0,0.8353
140,async,6,2,20,0,0.0,0.0,0.0,0.8436
141,async,6,2,0,0,0.0,0.0001,0.0,0.8522
142,async,6,2,0,0,0.0,0.0,0.0,0.8551
143,async,6,2,0,0,0.0,0.0,0.0,0.852
144,async,6,2,0,0,0.0,0.0,0.0,0.838
145,async,6,2,0,0,0.0,0.0,0.0,0.8338
146,async,6,2,0,0,0.0,0.0,0.0,0.8514
147,async,6,2,0,0,0.0,0.0,0.0,0.8559
148,async,6,2,0,0,0.0,0.0001,0.0,0.8525
149,async,6,2,0,0,0.0,0.0001,0.0,0.8511
150,async,6,2,20,0,0.0001,0.0001,0.0,0.8558
151,async,6,2,0,0,0.0,0.0,0.0,0.8412
152,async,6,2,0,0,0.0,0.0,0.0,0.8552
153,async,6,2,0,0,0.0,0.0001,0.0,0.8395
154,async,6,2,0,0,0.0,0.0001,0.0,0.8478
155,async,6,2,0,0,0.0,0.0,0.0,0.8514
156,async,6,2,0,0,0.0,0.0,0.0,0.852
157,async,6,2,0,0,0.0001,0.0001,0.0,0.8456
158,async,6,2,0,0,0.0001,0.0001,0.0,0.8361
159,async,6,2,0,0,0.0,0.0,0.0,0.8529
160,async,6,2,20,0,0.0,0.0,0.0,0.8541
161,async,6,2,0,0,0.0,0.0,0.0,0.85
162,async,6,2,0,0,0.0001,0.0001,0.0,0.851
163,async,6,2,0,0,0.0,0.0,0.0,0.8449
164,async,6,2,0,0,0.0,0.0001,0.0,0.8546
165,async,6,2,0,0,0.0,0.0001,0.0,0.8376
166,async,6,2,0,0,0.0001,0.0001,0.0,0.8538
167,async,6,2,0,0,0.0,0.0001,0.0,0.853
168,async,6,2,0,0,0.0,0.0001,0.0,0.87
169,async,6,2,0,0,0.0,0.0001,0.0,0.8566
170,async,6,2,20,0,0.0,0.0001,0.0,0.8577
171,async,6,2,0,0,0.0,0.0001,0.0,0.8384
172,async,6,2,0,0,0.0,0.0001,0.0,0.8543
173,async,6,2,0,0,0.0,0.0001,0.0,0.8522
174,async,6,2,0,0,0.0,0.0,0.0,0.859
175,async,6,2,0,0,0.0,0.0,0.0,0.8527
176,async,6,2,0,0,0.0,0.0001,0.0,0.856
177,async,6,2,0,0,0.0,0.0,0.0,0.8431
178,async,6,2,0,0,0.0,0.0001,0.0,0.8555
179,async,6,2,0,0,0.0,0.0001,0.0,0.8467
180,async,6,2,20,0,0.0003,0.0014,0.0,0.864
181,async,6,2,0,0,0.0001,0.0002,0.0,0.8585
182,async,6,2,0,0,0.0001,0.0002,0.0,0.8564
183,async,6,2,0,0,0.0,0.0001,0.0,0.85
184,async,6,2,0,0,0.0,0.0001,0.0,0.8499
185,async,6,2,0,0,0.0,0.0001,0.0,0.8491
186,async,6,2,0,0,0.0001,0.0001,0.0,0.8598
187,async,6,2,0,0,0.0,0.0001,0.0,0.8414
188,async,6,2,0,0,0.0,0.0,0.0,0.8516
189,async,6,2,0,0,0.0,0.0,0.0,0.8476
190,async,6,2,20,0,0.0001,0.0001,0.0,0.8423
191,async,6,2,0,0,0.0,0.0001,0.0,0.8503
192,async,6,2,0,0,0.0001,0.0001,0.0,0.8637
193,async,6,2,0,0,0.0001,0.0001,0.0,0.8577
194,async,6,2,0,0,0.0,0.0001,0.0,0.8557
195,async,6,2,0,0,0.0,0.0001,0.0,0.8561
196,async,6,2,0,0,0.0,0.0001,0.0,0.853
